docid,section,sentenceid,subject_text,subject_type,object_text,object_type,relation
16371595,ab,11,calcium signaling,celf,Xenopus,amph,PROCESS_OF
16371595,ab,12,movements,orgf,gastrulation,orgf,COEXISTS_WITH
16371595,ab,12,movements,orgf,gastrulation,orgf,COEXISTS_WITH
16290001,ti,1,pelvic,blor,lymph node metastasis,neop,LOCATION_OF
16290001,ti,1,CA125,carb,adenocarcinoma,neop,ASSOCIATED_WITH
16290001,ti,1,uterine cervix,tisu,adenocarcinoma,neop,LOCATION_OF
16290001,ab,2,pelvic lymphadenectomy,topp,cervical adenocarcinoma,neop,TREATS
16290001,ab,2,radical       hysterectomy,topp,cervical adenocarcinoma,neop,TREATS
16290001,ab,3,pelvic,blor,lymph node metastasis,neop,LOCATION_OF
16290001,ab,3,lymph node metastasis,neop,patients,humn,PROCESS_OF
16290001,ab,4,lymph node,bpoc,patients,humn,PART_OF
16290001,ab,7,pelvic,blor,lymph node metastasis,neop,LOCATION_OF
16290001,ab,7,cervical adenocarcinoma,neop,lymph node metastasis,neop,AFFECTS
15534249,ab,1,developmental stuttering,sosy,people,humn,PROCESS_OF
15534249,ab,2,DAF,fndg,individuals,humn,PROCESS_OF
15534249,ab,2,stutter,sosy,dysfluency,dsyn,CAUSES
15534249,ab,2,dysfluency,dsyn,people,humn,PROCESS_OF
15534249,ab,5,developmental stuttering,sosy,adults,humn,PROCESS_OF
15534249,ab,9,developmental       stuttering,sosy,adults,humn,PROCESS_OF
15534249,ab,10,developmental stuttering,sosy,adults,humn,PROCESS_OF
15534249,ab,10,DAF,fndg,adults,humn,PROCESS_OF
15534249,ab,11,stutter,sosy,group,humn,PROCESS_OF
15534249,ab,12,anatomy,anst,experimental subjects,humn,PART_OF
15534249,ab,12,stuttering,sosy,individuals,humn,PROCESS_OF
15534249,ab,13,developmental stuttering,sosy,adults,humn,PROCESS_OF
15534249,ab,14,stuttering,sosy,experimental subjects,humn,PROCESS_OF
15534249,ab,15,developmental stuttering,sosy,individuals,humn,PROCESS_OF
16177843,ab,3,birth,orgf,cohort,humn,PROCESS_OF
16177843,ab,5,birth,orgf,cohort,humn,PROCESS_OF
16177843,ab,6,SCID,dsyn,patients,humn,PROCESS_OF
16177843,ab,8,diagnosis,hlca,SCID interview,diap,USES
16177843,ab,8,SCID interview,diap,schizophrenia,mobd,DIAGNOSES
16177843,ab,9,birth,orgf,cohort,humn,PROCESS_OF
16177843,ab,9,psychotic disorders,mobd,cohort,popg,OCCURS_IN
16330236,ti,1,agonist,phsu,Ovarian hyperstimulation,patf,CAUSES
16330236,ab,1,Decapeptyl,horm,patient,podg,TREATS
16330236,ab,1,agonist,phsu,ovarian hyperstimulation,patf,CAUSES
16330236,ab,5,agonist,phsu,Ovarian hyperstimulation,patf,CAUSES
16330236,ab,9,pregnancy,orgf,birth,orgf,AFFECTS
15750284,ab,1,Growth hormone,aapp,immune responses,orgf,AUGMENTS
15750284,ab,5,GH,aapp,bone marrow stem cells,cell,AFFECTS
15750284,ab,6,mRNAs,bacs,GH receptor,aapp,PART_OF
15750284,ab,6,mRNAs,bacs,GH,aapp,PART_OF
15750284,ab,6,bone marrow,bpoc,mRNAs,bacs,LOCATION_OF
15750284,ab,6,paracrine,phsf,bone marrows,bpoc,PROCESS_OF
16105135,ti,1,non-alcoholic fatty liver,dsyn,disease,dsyn,ISA
16105135,ti,1,disease,dsyn,patients,humn,PROCESS_OF
16105135,ti,1,patients,humn,homocysteine,aapp,LOCATION_OF
16105135,ab,1,non-alcoholic fatty liver,dsyn,disease,dsyn,ISA
16105135,ab,1,disease,dsyn,patients,humn,PROCESS_OF
16105135,ab,1,steatosis,patf,patients,humn,PROCESS_OF
16105135,ab,1,hyperhomocysteinemia,dsyn,patients,humn,PROCESS_OF
16105135,ab,1,hyperhomocysteinemia,dsyn,patients,humn,PROCESS_OF
16105135,ab,2,non-alcoholic fatty liver,dsyn,disease,dsyn,ISA
16105135,ab,2,disease,dsyn,patients,humn,PROCESS_OF
16105135,ab,2,patients,humn,homocysteine,aapp,LOCATION_OF
16105135,ab,3,chronic viral hepatitis,dsyn,patients,humn,PROCESS_OF
16105135,ab,4,high-performance liquid       chromatography,lbpr,Homocysteine levels,lbpr,MEASURES
16105135,ab,10,plasma,bdsu,homocysteine,aapp,LOCATION_OF
16105135,ab,10,homocysteine,aapp,non-alcoholic steatohepatitis,dsyn,ASSOCIATED_WITH
16105135,ab,11,non-alcoholic fatty liver,dsyn,disease,dsyn,ISA
16105135,ab,11,disease,dsyn,patients,humn,PROCESS_OF
16105135,ab,11,patients,humn,homocysteine,aapp,LOCATION_OF
16105135,ab,12,Plasma,bdsu,homocysteine,aapp,LOCATION_OF
16105135,ab,13,liver,bpoc,biopsy,diap,LOCATION_OF
16105135,ab,13,steatosis,patf,patients,humn,PROCESS_OF
16079931,ab,1,heart       failure,dsyn,patients,humn,PROCESS_OF
16079931,ab,1,poor prognosis,fndg,patients,humn,PROCESS_OF
16079931,ab,1,congestive heart       failure,dsyn,patients,humn,PROCESS_OF
16079931,ab,1,poor prognosis,fndg,patients,humn,PROCESS_OF
16079931,ab,2,heart failure symptoms,sosy,woman,humn,PROCESS_OF
16079931,ab,3,chest,blor,radiography,diap,LOCATION_OF
16079931,ab,3,Doppler       echocardiography,diap,left ventricular diastolic dysfunction,dsyn,DIAGNOSES
16079931,ab,4,Valsartan,phsu,left ventricular diastolic dysfunction,dsyn,TREATS
16079931,ab,5,left ventricular diastolic dysfunction,dsyn,diastolic dysfunction,patf,COEXISTS_WITH
16470989,ti,1,depressive symptoms,sosy,men,humn,PROCESS_OF
16470989,ab,5,disability,patf,Men,humn,PROCESS_OF
16470989,ab,6,disability,patf,men,humn,PROCESS_OF
16470989,ab,7,disability,patf,depressive symptoms,sosy,PREDISPOSES
15862965,ab,1,Vitamin D,phsu,growth,orgf,AFFECTS
15862965,ab,2,signaling pathway,celf,prostate cancer,neop,AFFECTS
15862965,ab,3,cell lines,cell,PDGF       receptors,aapp,LOCATION_OF
15862965,ab,3,stromal cells,cell,PDGF       receptors,aapp,LOCATION_OF
15862965,ab,4,cells,cell,prostate,bpoc,PART_OF
15862965,ab,4,cells,cell,calcitriol,strd,LOCATION_OF
15862965,ab,4,PDGF receptors,aapp,cell,cell,INTERACTS_WITH
15862965,ab,4,PDGF-BB,gngm,cell,cell,INTERACTS_WITH
15862965,ab,5,analysis,resa,Quantitative RT-PCR,mbrt,USES
15862965,ab,5,stromal cells,cell,PDGF receptors,aapp,LOCATION_OF
15862965,ab,6,stromal cells,cell,beta proteins,genf,LOCATION_OF
15862965,ab,6,cells,cell,PDGF-BB,gngm,INTERACTS_WITH
15862965,ab,8,PDGF,gngm,cell,cell,INTERACTS_WITH
15862965,ab,10,cells,cell,prostate,bpoc,PART_OF
15862965,ab,10,cells,cell,PDGF-BB,gngm,INTERACTS_WITH
16185180,ti,1,Pseudomonas aeruginosa,bact,Nosocomial infections,dsyn,CAUSES
16185180,ab,1,Pseudomonas aeruginosa,bact,organisms,orgm,ISA
16185180,ab,1,organisms,orgm,nosocomial infections,dsyn,ASSOCIATED_WITH
16185180,ab,3,critically ill,dsyn,patients,humn,PROCESS_OF
16185180,ab,3,nosocomial infections,dsyn,MDRPA,bact,PROCESS_OF
16185180,ab,3,nosocomial infections,dsyn,patients,humn,PROCESS_OF
16185180,ab,6,therapy,topp,antimicrobial,phsu,USES
16185180,ab,6,antimicrobial,phsu,MDRPA infection,dsyn,TREATS
16185180,ab,8,fluoroquinolone,phsu,aminoglycoside,phsu,COEXISTS_WITH
16185180,ab,8,aminoglycoside,carb,fluoroquinolone,orch,COEXISTS_WITH
16185180,ab,8,beta-lactam,antb,aminoglycoside,phsu,COEXISTS_WITH
16185180,ab,8,beta-lactam,antb,fluoroquinolone,orch,COEXISTS_WITH
16185180,ab,8,combination therapy,topp,Patients,podg,TREATS
16185180,ab,8,MDRPA infections,dsyn,Patients,humn,PROCESS_OF
16185180,ab,10,rifampin,orch,MDRPA,bact,TREATS
16185180,ab,10,beta-lactam,antb,MDRPA,bact,TREATS
16185180,ab,10,toxicities,inpo,agent,chvf,ASSOCIATED_WITH
16185180,ab,12,regimens,topp,antimicrobial,phsu,USES
16185180,ab,12,Clinical studies,resa,economic impact,qnco,MEASURES
16185180,ab,12,therapy,topp,MDRPA infections,dsyn,TREATS
16950193,ti,1,calcium,bacs,mitral valve,bpoc,PART_OF
16950193,ti,1,rheumatic mitral stenosis,dsyn,patients,humn,PROCESS_OF
16950193,ti,1,patients,humn,osteopontin,aapp,LOCATION_OF
16950193,ab,1,valvular,bpoc,calcification,patf,LOCATION_OF
16950193,ab,2,Osteopontin,aapp,inflammation,patf,AFFECTS
16950193,ab,3,plasma,bdsu,osteopontin,aapp,LOCATION_OF
16950193,ab,3,study,resa,rheumatic mitral stenosis,dsyn,MEASURES
16950193,ab,3,patients,humn,osteopontin,aapp,LOCATION_OF
16950193,ab,6,Plasma,bdsu,osteopontin,aapp,LOCATION_OF
16950193,ab,6,mitral       stenosis,dsyn,patients,humn,PROCESS_OF
16950193,ab,6,patients,humn,osteopontin,aapp,LOCATION_OF
16950193,ab,7,plasma,bdsu,osteopontin,aapp,LOCATION_OF
16950193,ab,8,plasma,bdsu,osteopontin,aapp,LOCATION_OF
16950193,ab,8,osteopontin,aapp,mitral valve calcification,dsyn,ASSOCIATED_WITH
16950193,ab,9,valvular,bpoc,calcification,patf,LOCATION_OF
16950193,ab,9,mitral valve       calcification,dsyn,patients,humn,PROCESS_OF
16950193,ab,9,rheumatic mitral stenosis,dsyn,patients,humn,PROCESS_OF
16950193,ab,9,osteopontin,aapp,calcification,patf,AFFECTS
16950193,ab,10,inflammation,patf,patients,humn,PROCESS_OF
16083305,ti,1,mice,mamm,CD4,aapp,LOCATION_OF
16083305,ti,1,BAFF,aapp,Escherichia coli,bact,INTERACTS_WITH
16083305,ab,1,TNF,gngm,B       lymphocytes,cell,INTERACTS_WITH
16083305,ab,2,BAFF,gngm,abdominal cavity,blor,PART_OF
16083305,ab,3,B       lymphocytes,cell,splenic,bpoc,PART_OF
16083305,ab,3,CD4,gngm,hsBAFF,gngm,INTERACTS_WITH
16083305,ab,3,injection,topp,mice,mamm,TREATS
16083305,ab,6,CD8,gngm,hsBAFF,gngm,STIMULATES
16083305,ab,8,hsBAFF,gngm,immune       responses,orgf,AUGMENTS
16750542,ti,1,Lorenzo's oil,lipd,oxidative stress,comd,AFFECTS
16750542,ti,1,oxidative stress,comd,X-linked       adrenoleukodystrophy,dsyn,COEXISTS_WITH
16750542,ab,1,X-linked adrenoleukodystrophy,dsyn,peroxisomal disorder,dsyn,ISA
16750542,ab,1,tissues,tisu,tetracosanoic       acid,lipd,LOCATION_OF
16750542,ab,2,disorder,dsyn,patients,humn,AFFECTS
16750542,ab,2,brain damage,inpo,X-ALD,dsyn,COEXISTS_WITH
16750542,ab,3,Lorenzo's       oil,lipd,VLCFA,lipd,INTERACTS_WITH
16750542,ab,3,neurological symptoms,sosy,patients,humn,PROCESS_OF
16750542,ab,4,X-ALD,dsyn,patients,humn,PROCESS_OF
16750542,ab,4,free radical,bacs,neurodegenerative disorders,dsyn,ASSOCIATED_WITH
16750542,ab,4,oxidative stress,comd,patients,humn,AFFECTS
16750542,ab,4,erythrocytes,cell,glutathione peroxidase,aapp,LOCATION_OF
16750542,ab,4,erythrocytes,cell,superoxide dismutase,aapp,LOCATION_OF
16750542,ab,5,X-ALD,dsyn,patients,humn,PROCESS_OF
16750542,ab,7,X-ALD,dsyn,patients,humn,PROCESS_OF
16750542,ab,8,X-ALD,dsyn,patients,humn,PROCESS_OF
16750542,ab,8,GPx,gngm,erythrocyte,cell,INTERACTS_WITH
16750542,ab,8,SOD,aapp,erythrocyte,cell,INTERACTS_WITH
16750542,ab,9,cerebral cortex,bpoc,tetracosanoic acid,bacs,LOCATION_OF
16750542,ab,9,cerebral cortex,bpoc,rats,mamm,PART_OF
16750542,ab,9,fatty acids,bacs,oxidative stress,comd,CAUSES
16750542,ab,10,cerebral cortex,bpoc,rat,mamm,PART_OF
16750542,ab,10,cerebral cortex,bpoc,TBARS,orch,LOCATION_OF
16750542,ab,11,cerebral cortex,bpoc,rat,mamm,PART_OF
16750542,ab,12,lipid       peroxidation,moft,X-ALD,dsyn,COEXISTS_WITH
16750542,ab,12,treatment,topp,patients,podg,TREATS
16750542,ab,13,X-ALD,dsyn,patients,humn,PROCESS_OF
16750542,ab,13,adjuvant therapy,topp,patients,podg,TREATS
16507901,ti,1,hypermethylation,genf,colorectal cancer,neop,AFFECTS
16507901,ab,1,Type IV collagen,aapp,basement membrane,tisu,PART_OF
16507901,ab,3,COL4A6,gngm,gene,gngm,ISA
16507901,ab,5,cell invasion,celf,cancer,neop,PROCESS_OF
16507901,ab,6,tissues,tisu,colorectal tumor,neop,PART_OF
16507901,ab,6,cell lines,cell,COL4A6,aapp,LOCATION_OF
16507901,ab,6,tissues,tisu,COL4A6,aapp,LOCATION_OF
16507901,ab,8,cell invasion,celf,cancer,neop,PROCESS_OF
15808413,ab,3,nitrite,chvs,NO,bacs,INTERACTS_WITH
15808413,ab,5,nitrite,chvs,nitrate,inch,INTERACTS_WITH
15808413,ab,5,plasma,bdsu,nitrate,inch,LOCATION_OF
15808413,ab,6,vasculature,bpoc,NO,bacs,PRODUCES
16554223,ti,1,pulmonary,bpoc,CT pulmonary angiography,diap,LOCATION_OF
16554223,ti,1,line imaging test,medd,pulmonary embolism,dsyn,TREATS
16554223,ab,1,pulmonary embolism,dsyn,physicians,humn,PROCESS_OF
16554223,ab,3,suspected acute PE,fndg,patients,humn,PROCESS_OF
16554223,ab,4,pulmonary       angiography,diap,imaging procedure,diap,ISA
16554223,ab,4,PE,dsyn,patients,humn,PROCESS_OF
16554223,ab,8,CTPA,diap,respondents,humn,ADMINISTERED_TO
16554223,ab,10,suspected acute PE,fndg,patients,humn,PROCESS_OF
16554223,ab,10,clinicians,prog,patients,podg,TREATS
16167981,ab,1,melanomas,neop,horses,mamm,PROCESS_OF
16167981,ab,3,genes,gngm,single nucleotide       polymorphisms,nusq,COEXISTS_WITH
16167981,ab,7,recombination,genf,human,humn,PROCESS_OF
16167981,ab,8,genes,gngm,melanoma,neop,ASSOCIATED_WITH
16167981,ab,8,genes,gngm,pigmentation       disorders,dsyn,ASSOCIATED_WITH
16687138,ti,1,cecum,bpoc,porcine,mamm,PART_OF
16687138,ab,1,cecum,bpoc,murine,mamm,PART_OF
16687138,ab,1,norepinephrine,nsba,neurotransmitter,nsba,ISA
16687138,ab,3,cecum,bpoc,porcine,mamm,PART_OF
16687138,ab,6,dopamine beta-hydroxylase,aapp,reuptake,celf,DISRUPTS
16687138,ab,7,mucosa,tisu,large bowel,bpoc,PART_OF
16809978,ti,1,anorexia nervosa,mobd,patients,humn,PROCESS_OF
16809978,ti,1,renal dysfunction,patf,patients,humn,PROCESS_OF
16809978,ab,1,Anorexia nervosa,mobd,patients,humn,PROCESS_OF
16809978,ab,1,AN,mobd,renal dysfunction,patf,AFFECTS
16809978,ab,2,AN,mobd,patients,humn,PROCESS_OF
16809978,ab,6,laxative       abuse,mobd,group,humn,PROCESS_OF
16809978,ab,7,AN,mobd,patients,humn,PROCESS_OF
16809978,ab,8,AN,mobd,patients,humn,PROCESS_OF
15975940,ti,1,embryos,emst,Xenopus,amph,PART_OF
15975940,ti,1,Bmp7,gngm,brain,bpoc,AUGMENTS
15975940,ti,1,Bmp4,aapp,Bmp2,gngm,INHIBITS
15975940,ab,1,growth       factors,bacs,Bmp7,aapp,PART_OF
15975940,ab,1,Bmp7,aapp,growth       factors,bacs,ISA
15975940,ab,3,Bmp4,aapp,tail,bpoc,DISRUPTS
15975940,ab,3,Bmp7,aapp,tail,bpoc,DISRUPTS
15975940,ab,6,embryos,emst,Noggin,aapp,LOCATION_OF
16752564,ti,1,PET,diap,Model,resd,USES
16752564,ab,1,tonography,diap,diagnosis,hlca,ISA
16752564,ab,2,abdominal region,blor,cancers,neop,LOCATION_OF
16752564,ab,2,thoracic,blor,cancers,neop,LOCATION_OF
16752564,ab,2,cancers,neop,patients,humn,PROCESS_OF
16752564,ab,11,Experiment,resa,phantom,medd,USES
16339800,ti,1,Arabidopsis,plnt,protein phosphatase 2Cs,aapp,LOCATION_OF
16339800,ti,1,protein phosphatase 2C,aapp,abscisic acid,bacs,INTERACTS_WITH
16339800,ab,1,abscisic acid,bacs,phytohormone,horm,ISA
16339800,ab,1,abscisic acid,bacs,stress responses,phsf,AFFECTS
16339800,ab,1,abscisic acid,bacs,developmental processes,ortf,AFFECTS
16339800,ab,2,Arabidopsis thaliana,plnt,Arabidopsis,plnt,ISA
16339800,ab,7,missense mutation,genf,PP2C activity,moft,DISRUPTS
16339800,ab,7,PP2C,aapp,ABA,bacs,COEXISTS_WITH
16339800,ab,8,plants,plnt,ABI2,aapp,LOCATION_OF
16339800,ab,8,Arabidopsis,plnt,PP2C,aapp,LOCATION_OF
16339800,ab,8,ABI1,gngm,PP2C,gngm,INHIBITS
16339800,ab,9,seeds,plnt,PP2C,aapp,LOCATION_OF
16425104,ti,1,Lymnaea       stagnalis,invt,snail,invt,ISA
16425104,ab,4,Lymnaea stagnalis,invt,snail,invt,ISA
16425104,ab,7,performances,inbe,progeny,humn,PROCESS_OF
16425104,ab,11,fitness,dora,population,humn,TREATS
16407061,ti,1,virions,celc,three-dimensional       reconstructions,diap,LOCATION_OF
16407061,ab,5,virion,celc,extracellular,celc,PART_OF
16979443,ti,1,Internal Radiation,topp,Therapy,topp,ISA
16979443,ti,1,Internal Radiation,topp,liver metastases,neop,TREATS
16979443,ab,1,SIRT,topp,SIRT,topp,ISA
16979443,ab,1,internal radiation,topp,therapy,topp,ISA
16979443,ab,1,therapy,topp,hepatic lesions,fndg,TREATS
16979443,ab,2,colorectal carcinoma,neop,malignancies,neop,ISA
16979443,ab,2,hepatocellular carcinoma,neop,malignancies,neop,ISA
16979443,ab,2,liver,bpoc,malignancies,neop,LOCATION_OF
16979443,ab,2,colorectal carcinoma,neop,liver metastases,neop,CAUSES
16979443,ab,6,nodules,acab,tumor,neop,PART_OF
16979443,ab,8,internal       radiation,topp,therapy,topp,ISA
16979443,ab,10,hepatic,blor,malignancies,neop,LOCATION_OF
16979443,ab,10,SIRT,topp,SIRT,topp,ISA
16979443,ab,10,SIRT,topp,malignancies,neop,TREATS
16628891,ti,1,Bombus terrestris,invt,bumble bees,invt,ISA
16628891,ti,1,tomato,plnt,plants,plnt,ISA
16628891,ab,3,study,resa,irrigation,topp,USES
16628891,ab,5,dead,fndg,adults,humn,PROCESS_OF
16628891,ab,5,water       consumption,orgf,pollination,orgf,COEXISTS_WITH
16628891,ab,8,irrigation,topp,tomatoes,food,USES
15996060,ti,1,Sex hormone,horm,patients,podg,TREATS
15996060,ti,1,rheumatoid arthritis,dsyn,patients,humn,PROCESS_OF
15996060,ab,1,testosterone,horm,Androgens,horm,ISA
15996060,ab,1,dehydroepiandrosterone sulfate,bacs,Androgens,horm,ISA
15996060,ab,1,rheumatoid       arthritis,dsyn,women,humn,PROCESS_OF
15996060,ab,1,testosterone,phsu,women,popg,TREATS
15996060,ab,1,dehydroepiandrosterone sulfate,phsu,women,popg,TREATS
15996060,ab,2,RA,dsyn,women,humn,PROCESS_OF
15996060,ab,2,estrogens,phsu,women,popg,TREATS
15996060,ab,3,tumor       necrosis factor,aapp,hormones,horm,INTERACTS_WITH
15996060,ab,3,hormones,horm,anti-TNF antibody,aapp,COEXISTS_WITH
15996060,ab,3,therapy,topp,adalimumab,aapp,USES
15996060,ab,4,longitudinal anti-TNF       therapy study,resa,anti-TNF       therapy,topp,USES
15996060,ab,4,longitudinal anti-TNF       therapy study,resa,serum concentrations,qnco,MEASURES
15996060,ab,4,RA,dsyn,patients,humn,PROCESS_OF
15996060,ab,5,hormones,horm,patients,podg,TREATS
15996060,ab,6,treatment,topp,TNF,aapp,USES
15996060,ab,7,DHEAS,strd,patients,podg,TREATS
15996060,ab,7,free testosterone,horm,patients,podg,TREATS
15996060,ab,8,DHEA,horm,patients,podg,TREATS
15996060,ab,8,estradiol,horm,patients,podg,TREATS
15996060,ab,10,therapy,topp,TNF,aapp,USES
15996060,ab,10,RA,dsyn,patients,humn,PROCESS_OF
15996060,ab,10,sex hormones,horm,patients,podg,TREATS
15996060,ab,11,RA,dsyn,patients,humn,PROCESS_OF
17293230,ti,1,CT,diap,CT,lbpr,USES
17293230,ab,1,positron emission tomography,diap,glucose,phsu,USES
17293230,ab,1,tomography,diap,computed,lbpr,USES
17293230,ab,2,CT,diap,CT,lbpr,USES
17293230,ab,2,non-small-cell lung       cancer,neop,patients,humn,PROCESS_OF
17293230,ab,6,CT,diap,CT,lbpr,USES
17293230,ab,8,CT,diap,CT,lbpr,USES
17293230,ab,9,CT,diap,CT,lbpr,USES
17293230,ab,9,CT,diap,CT,lbpr,USES
17293230,ab,12,CT,diap,CT,lbpr,USES
17293230,ab,12,CT,diap,CT,lbpr,USES
17293230,ab,18,radiotherapy planning,topp,non-small-cell lung cancer,neop,TREATS
15993962,ti,1,stents,medd,restenosis,acab,TREATS
15993962,ab,1,implantation,topp,restenosis,acab,PRECEDES
15993962,ab,2,stent,medd,restenosis,acab,TREATS
15993962,ab,2,cardiac       events,dsyn,patients,humn,PROCESS_OF
15993962,ab,2,cardiac       events,dsyn,restenosis,acab,COEXISTS_WITH
15993962,ab,3,percutaneous coronary intervention,topp,restenosis,acab,TREATS
15993962,ab,3,SES,lbpr,occlusion,patf,DIAGNOSES
15993962,ab,4,implantation,orgf,patients,humn,PROCESS_OF
15993962,ab,6,dialysis,topp,patients,podg,AFFECTS
15993962,ab,7,restenosis,acab,occlusive,patf,ISA
15993962,ab,7,unstable       angina,dsyn,restenosis,acab,COEXISTS_WITH
15993962,ab,8,cardiac event,dsyn,patients,podg,OCCURS_IN
15993962,ab,9,unstable angina,dsyn,occlusion,patf,COEXISTS_WITH
15993962,ab,9,unstable angina,dsyn,restenosis,acab,COEXISTS_WITH
15993962,ab,11,treatment,topp,restenosis,acab,TREATS
15956296,ab,3,treatments,topp,cheese,food,USES
15956296,ab,12,brine,inch,salt,inch,INTERACTS_WITH
15956296,ab,13,salt,inch,brine,inch,COEXISTS_WITH
15956296,ab,14,salt,inch,brine,inch,COEXISTS_WITH
16445747,ti,1,Ustilago maydis,fngs,fungi,fngs,ISA
16445747,ti,1,fungi,fngs,Promoters,bacs,LOCATION_OF
16445747,ti,1,Ustilago maydis,fngs,Promoters,bacs,LOCATION_OF
16445747,ab,3,Prf1,gngm,response element,bacs,INTERACTS_WITH
16445747,ab,4,prf1,gngm,Transcription,genf,LOCATION_OF
16445747,ab,5,transcriptional regulation,celf,growth,orgf,COEXISTS_WITH
16445747,ab,7,transcriptional       processes,genf,fungi,fngs,PROCESS_OF
16445747,ab,8,transcriptional,genf,networks,humn,PROCESS_OF
16411510,ab,3,leprosy,dsyn,people,humn,AFFECTS
16411510,ab,7,treatment,topp,individuals,humn,ADMINISTERED_TO
16411510,ab,11,education,edac,leprosy,dsyn,AFFECTS
16141404,ab,1,blood vessel development,ortf,knockout mice,mamm,PROCESS_OF
16141404,ab,2,endothelial progenitor cells,cell,PAR-1,aapp,PRODUCES
16141404,ab,3,EPC,opco,PAR-1,gngm,INTERACTS_WITH
16141404,ab,6,SDF-1,gngm,mRNA       expression,genf,LOCATION_OF
16141404,ab,6,CXCR-4,aapp,mRNA       expression,genf,LOCATION_OF
16141404,ab,6,SFLLRN,aapp,EPC,opco,STIMULATES
16141404,ab,8,EPC,opco,Matrigel,aapp,COEXISTS_WITH
16141404,ab,8,SFLLRN,aapp,PAR-1,gngm,STIMULATES
16141404,ab,8,EPC,opco,MEK,moft,DISRUPTS
16141404,ab,8,EPC,opco,CXCR-4,gngm,INHIBITS
16141404,ab,9,EPCs,cell,PAR-1,aapp,PRODUCES
16317035,ti,1,cytochrome c6,aapp,chloroplasts,celc,PART_OF
16317035,ab,1,algae,alga,eukaryotic,orgm,ISA
16317035,ab,2,land plants,plnt,cytochrome c6,aapp,LOCATION_OF
16317035,ab,3,Chlamydomonas reinhardtii,alga,green alga,alga,ISA
16317035,ab,3,Chlamydomonas reinhardtii,alga,protein,aapp,LOCATION_OF
16317035,ab,7,chloroplast,celc,electron transfer,moft,LOCATION_OF
16736257,ab,1,Ginkgo biloba,plnt,seed plants,plnt,ISA
16736257,ab,1,cycads,plnt,seed plants,plnt,ISA
16736257,ab,4,microtubules,celc,blepharoplast,celc,PART_OF
16736257,ab,5,blepharoplast,celc,cavities,bsoj,LOCATION_OF
16736257,ab,5,cavities,bsoj,microtubules,celc,LOCATION_OF
16736257,ab,6,core,celc,blepharoplast,celc,PART_OF
15953327,ab,1,infective endocarditis,dsyn,children,humn,PROCESS_OF
15953327,ab,10,cardiac abnormalities,cgab,children,humn,PART_OF
15953327,ab,13,Infective endocarditis,dsyn,children,humn,PROCESS_OF
16084063,ti,1,beta-catenin,aapp,death,orgf,DISRUPTS
16084063,ab,2,cancers,neop,human,humn,PROCESS_OF
16084063,ab,3,mitochondria,celc,apoptosis,celf,AFFECTS
16084063,ab,5,anoikis,celf,apoptosis,celf,ISA
16084063,ab,5,Myc,aapp,apoptosis,celf,AFFECTS
16084063,ab,5,beta-catenin,aapp,apoptosis,celf,DISRUPTS
16084063,ab,7,beta-catenin,aapp,tumor growth,neop,PREDISPOSES
16084063,ab,7,tumor growth,neop,nude mice,mamm,PROCESS_OF
16733895,ti,1,pulmonary hypertension,dsyn,rats,mamm,PROCESS_OF
16733895,ab,1,pulmonary hypertension,dsyn,rats,mamm,PROCESS_OF
16733895,ab,1,rats,mamm,hydrogen sulfide,hops,LOCATION_OF
16733895,ab,1,pulmonary vascular structure,bpoc,sodium       hydrosulfide,inch,LOCATION_OF
16733895,ab,9,pulmonary arteries,bpoc,rats,mamm,PART_OF
16733895,ab,17,size,spco,smooth muscular cells,cell,LOCATION_OF
16733895,ab,18,NaHS,inch,rats,mamm,ADMINISTERED_TO
16733895,ab,23,blood flow,orgf,rats,mamm,PROCESS_OF
16733895,ab,23,pulmonary hypertension,dsyn,rats,mamm,PROCESS_OF
16757590,ti,1,DNA,bacs,human papillomavirus,virs,PART_OF
16757590,ab,4,DNA,bacs,HPV,virs,PART_OF
16757590,ab,7,HPV types,lbpr,detection,topp,USES
16757590,ab,9,anal,bpoc,disease,dsyn,LOCATION_OF
16757590,ab,9,anal,bpoc,HPV,virs,LOCATION_OF
16316352,ti,1,coronary       artery disease,dsyn,patients,humn,PROCESS_OF
16316352,ti,1,renal dysfunction,patf,patients,humn,PROCESS_OF
16316352,ab,1,CAD,dsyn,patients,humn,PROCESS_OF
16316352,ab,1,glomerular filtration rate,ortf,patients,humn,PROCESS_OF
16316352,ab,1,coronary artery disease,dsyn,chronic renal       failure,dsyn,COEXISTS_WITH
16316352,ab,1,renal hemodynamic dysfunction,patf,chronic renal       failure,dsyn,COEXISTS_WITH
16316352,ab,2,CAD,dsyn,patients,humn,PROCESS_OF
16316352,ab,2,renal function,ortf,patients,humn,PROCESS_OF
16316352,ab,3,aminoacid,aapp,hemodynamics,ortf,AUGMENTS
16316352,ab,3,renal arteries,bpoc,normal renal function,fndg,LOCATION_OF
16316352,ab,3,renal arteries,bpoc,stenoses,patf,LOCATION_OF
16316352,ab,3,normal renal function,fndg,patients,humn,PROCESS_OF
16316352,ab,3,stenoses,patf,patients,humn,PROCESS_OF
16316352,ab,7,GFR,diap,CAD,dsyn,DIAGNOSES
16316352,ab,8,renin activity,moft,CAD,dsyn,COEXISTS_WITH
16316352,ab,11,Blood pressure,orgf,CAD,dsyn,ASSOCIATED_WITH
16316352,ab,12,GFR,diap,CAD,dsyn,DIAGNOSES
